Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
AUCU CN Equity,INFLECTION RESOU,CA,Common Stock,41.99M,0,10.76M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
AGR AU Equity,AGUIA RESOURCES,AU,Common Stock,41.83M,0,37.28M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
GBE AU Equity,GLOBE METALS AND,AU,Common Stock,41.68M,0,33.02M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
DEV AU Equity,DEVEX RESOURCES,AU,Common Stock,41.52M,0,16.07M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
AMCL IN Equity,ANB METAL CAST L,IN,Common Stock,40.84M,29.50M,18.37M,--,--,--,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
CCE CN Equity,COMMERCE RESOURC,CA,Common Stock,40.83M,0,59.87M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
TNC AU Equity,TRUE NORTH COPPE,AU,Common Stock,40.76M,2.39M,111.69M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
VBX AU Equity,VBX LTD,AU,Common Stock,40.72M,0,--,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Bauxite Mining
SMN CN Equity,SUN SUMMIT MINER,CA,Common Stock,40.65M,0,2.74M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
DAN CN Equity,ARIANNE PHOSPHAT,CA,Common Stock,39.98M,0,76.53M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
AMY CN Equity,RECYCLICO BATTER,CA,Common Stock,39.90M,0,20.26M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Manganese,--
VLC CN Equity,VELOCITY MINERAL,CA,Common Stock,39.06M,0,31.87M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,Manganese,--
ARD AU Equity,ARGENT MINERALS,AU,Common Stock,38.57M,0,3.91M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Cobalt,--
COD AU Equity,CODA MINERALS LT,AU,Common Stock,38.33M,0,22.24M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
AEI SP Equity,ASCENT BRIDGE LT,SG,Common Stock,38.07M,2.36M,40.36M,--,Industrial Metals and Mining,Aluminum,Beverages,Distillers & Vintners,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
PTU CN Equity,PUREPOINT URANIU,CA,Common Stock,38.05M,0,2.94M,--,Industrial Metals and Mining,Nonferrous Metals,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
ALC MK Equity,ALCOM GROUP BHD,MY,Common Stock,37.52M,205.64M,236.60M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
LEX AU Equity,LEFROY EXPLORATI,AU,Common Stock,37.26M,0,24.99M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
COPR CN Equity,COPPERNICO METAL,CA,Common Stock,37.07M,0,22.58M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
PLAN CN Equity,PROGRESSIVE PLAN,CA,Common Stock,36.84M,21.54M,31.68M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Base Metals,--,--
EVNI CN Equity,EV NICKEL INC,CA,Common Stock,36.72M,0,7.15M,--,--,--,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
KCC CN Equity,KINCORA COPPER L,CA,Common Stock,36.02M,0,20.18M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
TUN LN Equity,TUNGSTEN WEST PL,GB,Common Stock,35.69M,0,70.45M,32,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
009620 KS Equity,SAMBO INDUSTRIAL,KR,Common Stock,35.41M,379.10M,323.41M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
RCM AU Equity,RAPID CRITICAL M,AU,Common Stock,34.75M,--,--,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
FKM CN Equity,FOKUS MINING COR,CA,Common Stock,34.72M,0,13.06M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
VCU CN Equity,VIZSLA COPPER CO,CA,Common Stock,33.85M,0,31.69M,--,--,--,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,Copper Mining
AUQ AU Equity,ALARA RESOURCES,AU,Common Stock,33.73M,5.43M,171.95M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
PMAM3 BZ Equity,PARANAPANEMA SA,BR,Common Stock,33.64M,129.92M,426.31M,--,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,--,--
GAL AU Equity,GALILEO MINING L,AU,Common Stock,33.60M,0,47.65M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
BVR AU Equity,BELLAVISTA RESOU,AU,Common Stock,33.09M,0,6.10M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
IPT AU Equity,IMPACT MINERALS,AU,Common Stock,32.91M,0,15.89M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
GRDM CN Equity,GRID METALS CORP,CA,Common Stock,32.61M,0,1.72M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
PPM TB Equity,PORN PROM METAL,TH,Common Stock,32.56M,93.46M,103.19M,--,Industrial Metals and Mining,Nonferrous Metals,Trading Companies & Distributors,Trading Companies & Distributors,Metals & Mining,Base Metals,Copper,Copper Smelting & Refining
CLA AU Equity,CELSIUS RESOURCE,AU,Common Stock,31.95M,647,29.49M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
XXIX CN Equity,XXIX METAL CORP,CA,Common Stock,31.86M,0,9.01M,--,--,--,Metals & Mining,Copper,Metals & Mining,Base Metals,--,--
API CN Equity,APPIA RARE EARTH,CA,Common Stock,31.41M,0,30.32M,--,Industrial Metals and Mining,Nonferrous Metals,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,--,--
AXN AU Equity,ALLIANCE NICKEL,AU,Common Stock,31.33M,0,55.66M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Gold,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
ROCK CN Equity,TRIDENT RESOURCE,CA,Common Stock,30.96M,--,14.74M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
SMD CN Equity,STRATEGIC METALS,CA,Common Stock,30.52M,0,102.07M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
GSCU LN Equity,GREAT SOUTHERN C,GB,Common Stock,30.48M,0,6.37M,12,Industrial Metals and Mining,General Mining,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,--
ARNK MK Equity,A-RANK BHD,MY,Common Stock,30.28M,231.83M,113.24M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Bauxite Mining
IDA AU Equity,INDIANA RESOURCE,AU,Common Stock,30.26M,0,8.17M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
LNQ AU Equity,LINQ MINERALS LT,AU,Common Stock,29.88M,--,--,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
BAT SS Equity,EUROBATTERY MINE,SE,Common Stock,29.69M,0,24.15M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
KC CN Equity,KUTCHO COPPER CO,CA,Common Stock,29.56M,0,78.76M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
RRR AU Equity,REVOLVER RESOURC,AU,Common Stock,29.56M,0,26.15M,--,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,--
SUH AU Equity,SOUTHERN HEMISPH,AU,Common Stock,29.45M,0,4.70M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
ELBM CN Equity,ELECTRA BATTERY,CA,Common Stock,29.25M,0,170.16M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
ORE PM Equity,ORIENTAL PENINSU,PH,Common Stock,29.10M,9.59M,286.42M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
OB1DD AU Equity,ORBMINCO LTD,AU,Common Stock,29.00M,0,7.66M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
GUE AU Equity,GLOBAL URANIUM A,AU,Common Stock,28.65M,0,40.23M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,Uranium,--
UVA AU Equity,UVRE LTD,AU,Common Stock,28.45M,0,5.59M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
CBE AU Equity,COBRE LTD,AU,Common Stock,28.38M,758.60k,31.51M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
SQC VN Equity,QUY NHON MINING,VN,Common Stock,28.37M,110.93k,39.81M,2,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
EMC AU Equity,EVEREST METALS C,AU,Common Stock,28.15M,3.47k,10.81M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
VML AU Equity,VITAL METALS LTD,AU,Common Stock,27.83M,2.65M,60.52M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
COBA US Equity,CHILEAN COBALT C,CL,Common Stock,27.70M,0,763.32k,--,--,--,--,--,Metals & Mining,Base Metals,--,--
HPY CN Equity,HAPPY CREEK MINE,CA,Common Stock,27.58M,0,15.77M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
GDP LN Equity,GOLDPLAT PLC,GB,Common Stock,27.49M,139.66M,94.60M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
BLUE SS Equity,BLUELAKE MINERAL,SE,Common Stock,27.45M,0,7.71M,1,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
FIND CN Equity,BASELODE ENERGY,CA,Common Stock,27.28M,0,12.19M,--,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
SAG CN Equity,STERLING METALS,CA,Common Stock,27.18M,0,16.33M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
AUZ AU Equity,AUSTRALIAN MINES,AU,Common Stock,27.17M,0,46.98M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
8028 HK Equity,TIMELESS RESOURC,HK,Common Stock,27.13M,21.78M,24.30M,24,Software and Computer Services,Software,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
CRI CN Equity,CHURCHILL RESOUR,CA,Common Stock,26.98M,0,4.22M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
ALU RO Equity,S.C ALUMIL ROM,RO,Common Stock,26.88M,37.27M,33.24M,160,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Bauxite Mining
TORQ CN Equity,TORQ RESOURCES I,CA,Common Stock,26.58M,0,2.70M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
SCFL IN Equity,SHYAM CENTURY FE,IN,Common Stock,26.55M,20.53M,34.59M,125,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Base Metals,--,--
INTR CN Equity,INTREPID METALS,CA,Common Stock,26.44M,0,5.23M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
LND LN Equity,LANDORE RESOURCE,GG,Common Stock,26.37M,0,4.76M,2,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
AW1 AU Equity,AMERICAN WEST ME,AU,Common Stock,26.12M,1.53M,7.22M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
EMN CN Equity,EURO MANGANESE I,CA,Common Stock,25.93M,3.59M,43.18M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
MOO CN Equity,MOON RIVER MOLY,CA,Common Stock,25.75M,0,46.00M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Base Metals,Molybdenum,--
AVE CN Equity,AVENTIS ENERGY I,CA,Common Stock,25.64M,0,4.55M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
TG6 AU Equity,TG METALS LTD,AU,Common Stock,25.59M,43.00k,14.01M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
FNC CN Equity,FANCAMP EXPLOR,CA,Common Stock,25.34M,0,72.59M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
TOE AU Equity,TORO ENERGY LTD,AU,Common Stock,25.26M,0,31.49M,--,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
HART CN Equity,GOLD HART COPPER,CA,Common Stock,25.04M,--,8.48M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
HIO AU Equity,HAWSONS IRON LTD,AU,Common Stock,24.83M,0,61.15M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Base Metals,--,--
CUBX IN Equity,CUBEX TUBINGS,IN,Common Stock,24.75M,48.48M,26.22M,--,Industrial Engineering,Machinery: Industrial,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,Copper Smelting & Refining
CD CN Equity,CANTEX MINE DEV,CA,Common Stock,24.49M,0,4.98M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
CCI CN Equity,CANADIAN COPPER,CA,Common Stock,24.27M,0,10.08M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
TNT VN Equity,TNT GROUP JSC,VN,Common Stock,24.24M,55.59M,42.19M,27,Real Estate Investment and Services,Real Estate Holding and Development,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
VO CN Equity,VALORE METALS CO,CA,Common Stock,24.21M,0,11.76M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
AVM AU Equity,ADVANCE METALS L,AU,Common Stock,24.10M,0,8.82M,--,"Oil, Gas and Coal",Coal,Metals & Mining,Steel,Metals & Mining,Base Metals,--,--
NFM AU Equity,NEW FRONTIER MIN,AU,Common Stock,24.08M,0,10.72M,--,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,--,--
TVI CN Equity,TVI PACIFIC INC,CA,Common Stock,24.05M,0,32.72M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
LSR AU Equity,LODESTAR MINERAL,AU,Common Stock,24.04M,8.80k,161.95k,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
PJX CN Equity,PJX RESOURCES IN,CA,Common Stock,23.65M,0,3.25M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
VARO TB Equity,VAROPAKORN PCL,TH,Common Stock,23.51M,128.35M,117.95M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
FRB AU Equity,FIREBIRD METALS,AU,Common Stock,23.49M,458.24k,12.88M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Steel,Metals & Mining,Base Metals,--,--
IHPM IN Equity,INDSIL HYDRO POW,IN,Common Stock,23.48M,23.15M,41.81M,199,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Metals & Mining,Base Metals,Manganese,--
CXU AU Equity,CAULDRON ENERGY,AU,Common Stock,23.26M,0,2.56M,--,Industrial Metals and Mining,General Mining,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
FBM AU Equity,FUTURE BATTERY M,AU,Common Stock,22.94M,519.91k,32.48M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
BREX IN Equity,BARODA EXTRUSION,IN,Common Stock,22.91M,28.86M,6.18M,33,Industrial Metals and Mining,Nonferrous Metals,Machinery,Industrial Machinery & Supplies & Components,Metals & Mining,Base Metals,Copper,Copper Smelting & Refining
COB AU Equity,COBALT BLUE HOLD,AU,Common Stock,22.90M,75.00k,40.96M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Cobalt,--
M CN Equity,MYRIAD URANIUM C,CA,Common Stock,22.88M,0,4.53M,--,--,--,--,--,Metals & Mining,Base Metals,--,--
CPI CN Equity,CARLTON PRECIOUS,CA,Common Stock,22.86M,0,12.62M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,Copper Mining
GLA AU Equity,GLADIATOR RESOUR,AU,Common Stock,22.79M,0,5.07M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
1220 HK Equity,ZHIDAO INT'L,HK,Common Stock,22.71M,16.43M,60.45M,10,Industrial Metals and Mining,Aluminum,Construction & Engineering,Construction & Engineering,Metals & Mining,Base Metals,Aluminum,--
BSK CN Equity,BLUE SKY URANIUM,CA,Common Stock,22.04M,0,790.02k,--,Industrial Metals and Mining,Nonferrous Metals,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,Metals & Mining,Base Metals,Uranium,--
REE AU Equity,RAREX LTD,AU,Common Stock,22.00M,0,5.48M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
SX CN Equity,ST-GEORGES ECO-M,CA,Common Stock,21.87M,0,32.88M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
HOR AU Equity,HORSESHOES METAL,AU,Common Stock,21.59M,0,8.86M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
ALUM EY Equity,ARAB ALUMINUM CO,EG,Common Stock,21.35M,14.91M,9.68M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Aluminum Smelting & Refining
DKM AU Equity,DUKETON MINING L,AU,Common Stock,20.84M,0,11.98M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
ABX AU Equity,ABX GROUP LTD,AU,Common Stock,20.80M,58.00k,19.54M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,Bauxite Mining
SHL CN Equity,HOMELAND NICKEL,CA,Common Stock,20.68M,0,11.45M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
060480 KS Equity,KUKIL METAL CO L,KR,Common Stock,20.68M,34.91M,51.80M,37,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
NAHEEACP BD Equity,NAHEE ALUMINUM C,BD,Common Stock,20.58M,5.11M,22.60M,--,Industrial Metals and Mining,Aluminum,Building Products,Building Products,Metals & Mining,Base Metals,Aluminum,--
COR CN Equity,CAMINO MINERALS,CA,Common Stock,20.54M,0,6.59M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
AMU AU Equity,AMERICAN URANIUM,AU,Common Stock,20.35M,0,27.09M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
SPC CN Equity,SPC NICKEL CORP,CA,Common Stock,20.25M,0,2.57M,--,Industrial Metals and Mining,General Mining,--,--,Metals & Mining,Base Metals,--,--
NAPCO PS Equity,NAPCO ALUMINUM &,PS,Common Stock,20.09M,31.72M,99.92M,--,--,--,Building Products,Building Products,Metals & Mining,Base Metals,Aluminum,--
AALU JR Equity,ARAB ALUMINIUM,JO,Common Stock,20.08M,21.09M,30.20M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
CWX AU Equity,CARAWINE RESOURC,AU,Common Stock,19.83M,0,25.69M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
DGR AU Equity,DGR GLOBAL LTD,AU,Common Stock,19.83M,164.67k,47.32M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,Copper,Copper Mining
ACP AU Equity,AUDALIA RESOURCE,AU,Common Stock,19.80M,0,12.40M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
BAST KZ Equity,BAST JSC,KZ,Common Stock,19.75M,708.88k,40.76M,44,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Copper,--
ZNX CN Equity,ZINCX RESOURCES,CA,Common Stock,19.64M,0,27.93M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",--
CRTM LN Equity,CRITICAL METALS,GB,Common Stock,19.45M,0,8.67M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
RAMP CN Equity,RAMP METALS INC,CA,Common Stock,19.26M,0,2.03M,--,Precious Metals and Mining,Gold Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
NIM AU Equity,NIMY RESOURCES L,AU,Common Stock,19.11M,1.49M,1.01M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Nickel
REDC CN Equity,RED CANYON RESOU,CA,Common Stock,18.91M,--,5.83M,--,--,--,--,--,Metals & Mining,Base Metals,Copper,--
AMA GR Equity,ALTECH ADVANCED,DE,Common Stock,18.78M,153.46k,21.60M,3,Industrial Materials,Paper,Containers & Packaging,Paper & Plastic Packaging Products & Materials,Metals & Mining,Base Metals,Aluminum,Bauxite Mining
AZI AU Equity,ALTAMIN LTD,AU,Common Stock,18.72M,0,3.80M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,Uranium,--
ADE CN Equity,ADEX MINING INC,CA,Common Stock,18.63M,0,2.17M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
COPPTECH BD Equity,COPPERTECH INDUS,BD,Common Stock,18.30M,23.11M,24.46M,--,Industrial Metals and Mining,Copper,Metals & Mining,Copper,Metals & Mining,Base Metals,Copper,Copper Smelting & Refining
FME AU Equity,FUTURE METALS NL,AU,Common Stock,18.21M,0,20.21M,--,Precious Metals and Mining,Platinum and Precious Metals,Metals & Mining,Precious Metals & Minerals,Metals & Mining,Base Metals,--,--
ABR CN Equity,ARBOR METALS COR,CA,Common Stock,18.17M,0,12.69M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Gold,Metals & Mining,Base Metals,--,--
CTV CN Equity,CLEANTECH VANADI,CA,Common Stock,18.14M,--,1.09,--,--,--,--,--,Metals & Mining,Base Metals,--,--
SCY CN Equity,SCANDIUM INTERNA,US,Common Stock,17.62M,0,2.15M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
LALU SL Equity,LANKA ALUMINIUM,LK,Common Stock,17.51M,17.56M,21.77M,--,Industrial Metals and Mining,Aluminum,Metals & Mining,Aluminum,Metals & Mining,Base Metals,Aluminum,--
AEMC CN Equity,ALASKA ENERGY ME,CA,Common Stock,17.40M,0,30.91M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
BM8 AU Equity,BATTERY AGE MINE,AU,Common Stock,17.28M,0,15.55M,--,Industrial Metals and Mining,General Mining,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,--,--
MOROCOI1 PE Equity,MOROCOCHA-T,PE,Common Stock,17.11M,0,196.92M,--,Industrial Metals and Mining,Nonferrous Metals,Metals & Mining,Diversified Metals & Mining,Metals & Mining,Base Metals,"Nickel, Lead & Zinc",Zinc
