Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
4472439Z IM Equity,ARES SRL,IT,Private Comp,--,11.26M,12.10M,--,--,--,--,--,Steel,Steel Producers,--,--
4232989Z IM Equity,SIDERURGICA PAVE,IT,Private Comp,--,11.30M,15.76M,--,--,--,--,--,Steel,Steel Producers,--,--
9595347Q LN Equity,FIRTH RIXSON LTD,GB,Common Stock,--,11.30M,1.55B,30,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4279797Z IM Equity,TENSION TECHNOLO,IT,Private Comp,--,11.33M,18.41M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
8158126Z IN Equity,HARYANA FOILS LT,IN,Private Comp,--,11.34M,8.52M,--,--,--,--,--,Steel,Steel Producers,--,--
4701625Z FP Equity,ARCELORMITTAL SP,FR,Private Comp,--,11.38M,6.92M,--,--,--,--,--,Steel,Steel Producers,--,--
4729649Z FP Equity,SCINTELLE,FR,Private Comp,--,11.43M,5.42M,--,--,--,--,--,Steel,Steel Producers,--,--
2786970Z LN Equity,WILTON ENGINEERI,GB,Private Comp,--,11.43M,30.46M,--,--,--,--,--,Steel,Steel Producers,--,--
3731530Z BB Equity,COILPROFIL NV,BE,Private Comp,--,11.49M,22.58M,25,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4756361Z PL Equity,METALCARREGADENS,PT,Private Comp,--,11.50M,4.71M,--,--,--,--,--,Steel,Steel Producers,--,--
4331509Z IM Equity,AERTECNICA SPA,IT,Private Comp,--,11.52M,11.46M,--,--,--,--,--,Steel,Steel Producers,--,--
1114191Z LN Equity,MALTHOUSE ENGINE,GB,Private Comp,--,11.52M,7.03M,65,--,--,--,--,Steel,Steel Producers,--,--
1302010Z LN Equity,HENRY SMITH CONS,GB,Private Comp,--,11.55M,8.83M,--,--,--,--,--,Steel,Steel Producers,--,--
4216301Z IM Equity,ROVETTA ACCIAI E,IT,Private Comp,--,11.57M,13.12M,--,--,--,--,--,Steel,Steel Producers,--,--
4432057Z IM Equity,MERCURI LEGNO AC,IT,Private Comp,--,11.58M,21.08M,--,--,--,--,--,Steel,Steel Producers,--,--
4186425Z IM Equity,LA COMMERCIALE D,IT,Private Comp,--,11.70M,8.56M,--,--,--,--,--,Steel,Steel Producers,--,--
4251901Z IM Equity,ADRIATICA ROTTAM,IT,Private Comp,--,11.72M,5.64M,--,--,--,--,--,Steel,Steel Producers,--,--
4181717Z IM Equity,DELTA ACCIAI SPA,IT,Private Comp,--,11.74M,26.25M,--,--,--,--,--,Steel,Steel Producers,--,--
4234757Z IM Equity,MEMIT FORNITURE,IT,Private Comp,--,11.82M,15.81M,--,--,--,--,--,Steel,Steel Producers,--,--
4750777Z FP Equity,CP.INOX,FR,Private Comp,--,11.85M,3.68M,--,--,--,--,--,Steel,Steel Producers,--,--
4057253Z IM Equity,SIDERURGICA COMM,IT,Private Comp,--,11.86M,10.38M,--,--,--,--,--,Steel,Steel Producers,--,--
4284941Z SM Equity,TUBOS DE CELRA S,ES,Private Comp,--,11.93M,12.46M,--,--,--,--,--,Steel,Steel Producers,--,--
GISC IN Equity,GANGOTRI IRON,IN,Common Stock,--,11.97M,36.01M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
4237989Z IM Equity,TEMPRACCIAIO SRL,IT,Private Comp,--,12.00M,13.71M,--,--,--,--,--,Steel,Steel Producers,--,--
4367657Z SM Equity,GIL ALFONSO SA,ES,Private Comp,--,12.03M,16.17M,--,--,--,--,--,Steel,Steel Producers,--,--
4183309Z IM Equity,SIDECO SPA,IT,Private Comp,--,12.05M,12.67M,--,--,--,--,--,Steel,Steel Producers,--,--
4221413Z IM Equity,GENERALTUBI SPA,IT,Private Comp,--,12.09M,16.54M,--,--,--,--,--,Steel,Steel Producers,--,--
4760649Z PL Equity,PEMEL-METALOMECA,PT,Private Comp,--,12.15M,17.70M,--,--,--,--,--,Steel,Steel Producers,--,--
4686705Z FP Equity,SAMBRE ET MEUSE,FR,Private Comp,--,12.25M,19.58M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4783929Z FP Equity,OBLED-SACSUM SAS,FR,Private Comp,--,12.31M,7.62M,--,--,--,--,--,Steel,Steel Producers,--,--
4271581Z IM Equity,OFFICINE VILLALT,IT,Private Comp,--,12.38M,31.06M,--,--,--,--,--,Steel,Steel Producers,--,--
JOST JR Equity,JORDAN STEEL,JO,Common Stock,--,12.38M,120.26M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Flat Rolled,--
4266901Z IM Equity,AMELES SRL,IT,Private Comp,--,12.44M,5.96M,--,--,--,--,--,Steel,Steel Producers,--,--
4501115Z IM Equity,CIVIDALE SPA,IT,Private Comp,--,12.46M,329.72M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4191849Z IM Equity,SIDERURGICA PUGL,IT,Private Comp,--,12.51M,17.58M,--,--,--,--,--,Steel,Steel Producers,--,--
4234853Z IM Equity,METALLURGICA LED,IT,Private Comp,--,12.56M,10.26M,--,--,--,--,--,Steel,Steel Producers,--,--
3727842Z BB Equity,MANAGE STEEL CEN,BE,Private Comp,--,12.56M,23.88M,--,--,--,--,--,Steel,Steel Producers,--,--
3776184Z SM Equity,CORTEINOX SL,ES,Private Comp,--,12.58M,15.73M,--,--,--,--,--,Steel,Steel Producers,--,--
4379041Z BB Equity,DEMA CONTRACTORS,BE,Private Comp,--,12.60M,11.60M,--,--,--,--,--,Steel,Steel Producers,--,--
4703545Z FP Equity,MUNCH SA CONSTRU,FR,Private Comp,--,12.68M,6.25M,--,--,--,--,--,Steel,Steel Producers,--,--
4701489Z FP Equity,SILFAX GROUP SAS,FR,Private Comp,--,12.87M,12.58M,--,--,--,--,--,Steel,Steel Producers,--,--
4739209Z FP Equity,FCI INDUSTRIES,FR,Private Comp,--,12.95M,9.55M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4293301Z IM Equity,GIACOMELLO SPA -,IT,Private Comp,--,12.97M,15.65M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,Steel Processors,--
MTYN CP Equity,METAZ TYNEC AS,CZ,Common Stock,--,13.00M,25.11M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4366037Z SM Equity,AUXILIAR LAMINAD,ES,Private Comp,--,13.02M,19.09M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3974220Z DC Equity,CORUS BYGGESYSTE,DK,Private Comp,--,13.04M,8.08M,--,--,--,--,--,Steel,Steel Producers,--,--
4370177Z SM Equity,GLOBALMETAL SL,ES,Private Comp,--,13.05M,8.01M,--,--,--,--,--,Steel,Steel Producers,--,--
4253725Z IM Equity,RIVER SPA,IT,Private Comp,--,13.06M,15.68M,--,--,--,--,--,Steel,Steel Producers,--,--
8157030Z IN Equity,B P ALLOYS LTD,IN,Private Comp,--,13.07M,4.85M,--,--,--,--,--,Steel,Steel Producers,--,--
3748840Z SM Equity,TALLERES DANIEL,ES,Private Comp,--,13.13M,41.70M,--,--,--,--,--,Steel,Steel Producers,--,--
4726961Z FP Equity,TURBINE CASTING,FR,Private Comp,--,13.14M,18.47M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4717001Z FP Equity,COOPERATIVE META,FR,Private Comp,--,13.15M,11.47M,--,--,--,--,--,Steel,Steel Producers,--,--
4315613Z IM Equity,COPAL SRL,IT,Private Comp,--,13.17M,10.75M,--,--,--,--,--,Steel,Steel Producers,--,--
4439017Z IM Equity,METALMAURI TRAFI,IT,Private Comp,--,13.17M,17.73M,--,--,--,--,--,Steel,Steel Producers,--,--
4707233Z FP Equity,ACIERIES DE PLOE,FR,Private Comp,--,13.22M,9.64M,--,--,--,--,--,Steel,Steel Producers,--,--
8155886Z IN Equity,INTERFIT INDIA L,IN,Private Comp,--,13.29M,11.68M,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
3753952Z SM Equity,MATERIALES ALVAR,ES,Private Comp,--,13.31M,15.24M,--,--,--,--,--,Steel,Steel Producers,--,--
4763537Z PL Equity,EDIMETAL-SOLUCOE,PT,Private Comp,--,13.41M,31.30M,--,--,--,--,--,Steel,Steel Producers,--,--
4186641Z IM Equity,LA COMMERCIALE A,IT,Private Comp,--,13.43M,18.50M,--,--,--,--,--,Steel,Steel Producers,--,--
4225293Z IM Equity,PICCHI SRL,IT,Private Comp,--,13.51M,5.11M,--,--,--,--,--,Steel,Steel Producers,--,--
SURI IN Equity,SURANA INDUSTRIE,IN,Common Stock,--,13.56M,514.23M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
4157301Z LN Equity,VOESTALPINE ROTE,GB,Private Comp,--,13.56M,14.75M,--,--,--,--,--,Steel,Steel Producers,--,--
4258901Z IM Equity,RIBOLDI METALLI,IT,Private Comp,--,13.62M,4.02M,--,--,--,--,--,Steel,Steel Producers,--,--
ZIM RO Equity,ZIMTUB ZIMNICEA,RO,Common Stock,--,13.64M,13.58M,164,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,--,--
YL CN Equity,YALIAN STEEL COR,CA,Common Stock,--,13.65M,103.86M,--,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,--,--
4179197Z IM Equity,OLAN OFFICINA LA,IT,Private Comp,--,13.75M,11.00M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4182125Z IM Equity,TRAFILERIA METAL,IT,Private Comp,--,13.81M,19.86M,--,--,--,--,--,Steel,Steel Producers,--,--
4641217Z FP Equity,UGITECH PRECISIO,FR,Private Comp,--,13.82M,6.33M,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Long Products
4330229Z IM Equity,OFFICINA MECCANI,IT,Private Comp,--,13.87M,20.13M,42,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4200857Z IM Equity,AISA CENTRO ITAL,IT,Private Comp,--,13.90M,33.10M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4187065Z IM Equity,COMTUBI SRL,IT,Private Comp,--,13.94M,10.49M,--,--,--,--,--,Steel,Steel Producers,--,--
4440257Z IM Equity,ECO-METAL TUBES,IT,Private Comp,--,13.98M,9.27M,--,--,--,--,--,Steel,Steel Producers,--,--
3701847Z US Equity,GRIGGS STEEL CO,US,Private Comp,--,13.99M,11.75M,--,--,--,--,--,Steel,Steel Producers,--,--
NETW IN Equity,NWR TRDE WNGS L,IN,Common Stock,--,14.06M,--,--,Industrial Metals and Mining,Iron and Steel,Trading Companies & Distributors,Trading Companies & Distributors,Steel,Steel Producers,Specialty Metals,--
INSI RO Equity,MECHEL SA CAMPIA,RO,Common Stock,--,14.12M,13.33M,42,--,--,Metals & Mining,Steel,Steel,Steel Producers,--,--
4770153Z PL Equity,JVC ALVES-PRODUT,PT,Private Comp,--,14.12M,17.57M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3961572Z BB Equity,PROFILSTEEL SA,BE,Private Comp,--,14.13M,7.58M,--,--,--,--,--,Steel,Steel Producers,--,--
4272421Z IM Equity,LNI ITALIA SRL,IT,Private Comp,--,14.19M,7.96M,--,--,--,--,--,Steel,Steel Producers,--,--
4415369Z SM Equity,HIERROS MADRID G,ES,Private Comp,--,14.23M,4.97M,--,--,--,--,--,Steel,Steel Producers,--,--
4231709Z IM Equity,ROSSI SIDERURGIC,IT,Private Comp,--,14.23M,11.75M,--,--,--,--,--,Steel,Steel Producers,--,--
4696945Z FP Equity,SOCIETE MAINTENA,FR,Private Comp,--,14.27M,5.21M,99,--,--,--,--,Steel,Steel Producers,--,--
4168061Z IM Equity,ITM SRL,IT,Private Comp,--,14.28M,12.51M,--,--,--,--,--,Steel,Steel Producers,--,--
4438649Z IM Equity,VILECO SRL,IT,Private Comp,--,14.35M,8.52M,--,--,--,--,--,Steel,Steel Producers,--,--
4419785Z IM Equity,FONDERIE TEMPONI,IT,Private Comp,--,14.35M,10.37M,--,--,--,--,--,Steel,Steel Producers,--,--
4761273Z PL Equity,FERROTUBAL-COMER,PT,Private Comp,--,14.40M,15.51M,--,--,--,--,--,Steel,Steel Producers,--,--
4245213Z IM Equity,MECSIDER SPA,IT,Private Comp,--,14.42M,6.41M,--,--,--,--,--,Steel,Steel Producers,--,--
4351053Z IM Equity,UCB METALLI SPA,IT,Private Comp,--,14.45M,13.87M,14,--,--,--,--,Steel,Steel Producers,--,--
1391978Z LN Equity,PRUCE NEWMAN PIP,GB,Private Comp,--,14.49M,4.81M,--,--,--,--,--,Steel,Steel Producers,--,--
4429945Z IM Equity,SALVI & DE FAVER,IT,Private Comp,--,14.52M,10.46M,--,--,--,--,--,Steel,Steel Producers,--,--
4456705Z SM Equity,GENERAL MANTENIM,ES,Private Comp,--,14.53M,12.00M,--,--,--,--,--,Steel,Steel Producers,--,--
4160485Z BB Equity,SOBEMETAL NV,BE,Private Comp,--,14.62M,9.94M,--,--,--,--,--,Steel,Steel Producers,--,--
VID IN Equity,VARDHMAN INDS,IN,Common Stock,--,14.63M,26.71M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
4005988Z IM Equity,FERSIDER SRL/LEC,IT,Private Comp,--,14.65M,8.50M,--,--,--,--,--,Steel,Steel Producers,--,--
4755769Z PL Equity,ARANGO-ESTRUTURA,PT,Private Comp,--,14.67M,7.45M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4372537Z SM Equity,ALFONSO FECAR SA,ES,Private Comp,--,14.69M,6.71M,--,--,--,--,--,Steel,Steel Producers,--,--
3786444Z SM Equity,SERVIDRUM IBERIC,ES,Private Comp,--,14.70M,14.86M,--,--,--,--,--,Steel,Steel Producers,--,--
058370 KS Equity,BNC CO LTD,KR,Common Stock,--,14.70M,37.66M,--,Technology Hardware and Equipment,Semiconductors,Semiconductors & Semiconductor Equipment,Semiconductors,Steel,Metal Svc Centers & Processors,Steel Processors,--
4178381Z IM Equity,SIDERURGICA LOMB,IT,Private Comp,--,14.75M,10.39M,--,--,--,--,--,Steel,Steel Producers,--,--
4234501Z IM Equity,TUBINOX SRL,IT,Private Comp,--,14.77M,26.44M,--,--,--,--,--,Steel,Steel Producers,--,--
4219141Z IM Equity,SIDERVI SRL,IT,Private Comp,--,14.77M,14.84M,--,--,--,--,--,Steel,Steel Producers,--,--
4249837Z IM Equity,TRAFER SPA,IT,Private Comp,--,14.81M,23.08M,--,--,--,--,--,Steel,Steel Producers,--,--
1066498Z LN Equity,IRACO LTD,GB,Private Comp,--,14.87M,11.03M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4445409Z NO Equity,METACON INDUSTRI,NO,Private Comp,--,14.88M,4.72M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4192185Z IM Equity,FERTESINO SRL,IT,Private Comp,--,14.88M,10.56M,--,--,--,--,--,Steel,Steel Producers,--,--
4314429Z IM Equity,URSINO LAMIERE S,IT,Private Comp,--,14.89M,9.97M,--,--,--,--,--,Steel,Steel Producers,--,--
4333245Z IM Equity,E METAL SRL,IT,Private Comp,--,14.93M,2.47M,6,--,--,--,--,Steel,Steel Producers,--,--
3951944Z LN Equity,BRITON FABRICATO,GB,Private Comp,--,14.99M,6.48M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4225325Z IM Equity,ARTINOX SPA,IT,Private Comp,--,15.02M,14.82M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3959628Z BB Equity,DEDECKER PRECISI,BE,Private Comp,--,15.02M,22.57M,--,--,--,--,--,Steel,Steel Producers,--,--
4311277Z IM Equity,EMUGE FRANKEN SR,IT,Private Comp,--,15.04M,7.91M,--,--,--,--,--,Steel,Steel Producers,--,--
4256909Z IM Equity,FAPROSID SRL,IT,Private Comp,--,15.06M,17.87M,64,--,--,--,--,Steel,Steel Producers,--,--
4203313Z IM Equity,SPAGNA TUBI E AC,IT,Private Comp,--,15.06M,24.11M,--,--,--,--,--,Steel,Steel Producers,--,--
4325073Z IM Equity,LOMBARDA ACCIAI,IT,Private Comp,--,15.08M,12.63M,--,--,--,--,--,Steel,Steel Producers,--,--
4776953Z NO Equity,STOKKE STAL AS,NO,Private Comp,--,15.11M,4.21M,--,--,--,--,--,Steel,Steel Producers,--,--
4643145Z FP Equity,EST ACIERS INDUS,FR,Private Comp,--,15.14M,11.84M,--,--,--,--,--,Steel,Steel Producers,--,--
3995564Z IM Equity,ANFERR SRL,IT,Private Comp,--,15.17M,9.26M,--,--,--,--,--,Steel,Steel Producers,--,--
223703Z FP Equity,ROBERT SA,FR,Private Comp,--,15.18M,8.73M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4346773Z IM Equity,SIDERSAN SPA,IT,Private Comp,--,15.25M,9.13M,--,--,--,--,--,Steel,Steel Producers,--,--
4175141Z IM Equity,TIS SRL,IT,Private Comp,--,15.25M,18.63M,--,--,--,--,--,Steel,Steel Producers,--,--
4269757Z IM Equity,PSM CELADA FASTE,IT,Private Comp,--,15.26M,11.34M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
4768753Z PL Equity,PERFILTUBO-FABRI,PT,Private Comp,--,15.27M,14.82M,--,--,--,--,--,Steel,Steel Producers,--,--
3958212Z LN Equity,STEEL PILE INSTA,GB,Private Comp,--,15.30M,10.60M,--,--,--,--,--,Steel,Steel Producers,--,--
4295565Z IM Equity,MECTUBI SRL,IT,Private Comp,--,15.43M,13.60M,--,--,--,--,--,Steel,Steel Producers,--,--
4348125Z IM Equity,DATA STEFANO SRL,IT,Private Comp,--,15.44M,10.77M,--,--,--,--,--,Steel,Steel Producers,--,--
4324457Z IM Equity,EUROTRAVI SRL,IT,Private Comp,--,15.47M,10.95M,--,--,--,--,--,Steel,Steel Producers,--,--
FCLA FP Equity,SOCIETE DES FORG,FR,Common Stock,--,15.48M,6.31M,127,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3716242Z US Equity,ALP STEEL CORP,US,Private Comp,--,15.48M,14.63M,--,--,--,--,--,Steel,Steel Producers,--,--
3764452Z US Equity,WS LIQUIDATION I,US,Private Comp,--,15.49M,8.43M,--,--,--,--,--,Steel,Steel Producers,--,--
4317045Z IM Equity,CSP PREFABBRICAT,IT,Private Comp,--,15.49M,21.80M,--,--,--,--,--,Steel,Steel Producers,--,--
4314237Z IM Equity,TUBINDUSTRIA SRL,IT,Private Comp,--,15.53M,9.76M,--,--,--,--,--,Steel,Steel Producers,--,--
4342437Z IM Equity,CONSORZIO STUPIN,IT,Private Comp,--,15.60M,50.99M,54,--,--,--,--,Steel,Steel Producers,--,--
3927436Z US Equity,GERMANTOWN IRON,US,Private Comp,--,15.66M,5.72M,--,--,--,--,--,Steel,Steel Producers,--,--
2653539Z LN Equity,ARCELORMITTAL DI,GB,Private Comp,--,15.68M,5.86M,--,--,--,--,--,Steel,Steel Producers,--,--
4643345Z FP Equity,CMN INDUSTRIE SA,FR,Private Comp,--,15.69M,7.89M,--,--,--,--,--,Steel,Steel Producers,--,--
4696713Z FP Equity,FONDERIE ET ACIE,FR,Private Comp,--,15.70M,14.52M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4283669Z SM Equity,SOGEI SA,ES,Private Comp,--,15.73M,42.34M,--,--,--,--,--,Steel,Steel Producers,--,--
4705609Z FP Equity,SNOWSTAR,FR,Private Comp,--,15.83M,16.00M,--,--,--,--,--,Steel,Steel Producers,--,--
4368081Z SM Equity,HIERROS EL MARES,ES,Private Comp,--,15.84M,13.73M,--,--,--,--,--,Steel,Steel Producers,--,--
4017284Z BB Equity,VANHULEN HIGH PR,BE,Private Comp,--,15.86M,9.74M,73,--,--,--,--,Steel,Steel Producers,--,--
3916772Z US Equity,JACKLIN STEEL SU,US,Private Comp,--,15.86M,8.46M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4309669Z IM Equity,TRAFILERIA LARIA,IT,Private Comp,--,15.88M,23.09M,--,--,--,--,--,Steel,Steel Producers,--,--
4274221Z IM Equity,CELESTRI SRL,IT,Private Comp,--,15.91M,14.22M,--,--,--,--,--,Steel,Steel Producers,--,--
4228101Z IM Equity,ANSALONI CONTENI,IT,Private Comp,--,15.91M,8.15M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4193505Z IM Equity,PRE METAL SPA,IT,Private Comp,--,15.93M,37.46M,--,--,--,--,--,Steel,Steel Producers,--,--
4420909Z IM Equity,TPS-HYDRO SPA,IT,Private Comp,--,15.95M,12.23M,--,--,--,--,--,Steel,Steel Producers,--,--
NVC VN Equity,NAM VANG CORP,VN,Common Stock,--,15.96M,35.90M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Metal Svc Centers & Processors,Steel Processors,--
4258909Z IM Equity,CREMA ALLUMINIO,IT,Private Comp,--,16.00M,9.17M,--,--,--,--,--,Steel,Steel Producers,--,--
122800 KS Equity,SUN TECHNOLOGIES,KR,Common Stock,--,16.00M,40.49M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,Flat Rolled,--
4236565Z IM Equity,ANGELO ROMANI SP,IT,Private Comp,--,16.01M,29.39M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3770152Z SM Equity,FEINMU SL,ES,Private Comp,--,16.03M,17.39M,--,--,--,--,--,Steel,Steel Producers,--,--
3928596Z US Equity,CORSETTI STRUCTU,US,Private Comp,--,16.04M,5.25M,--,--,--,--,--,Steel,Steel Producers,--,--
4370905Z SM Equity,HIERROS VARELA U,ES,Private Comp,--,16.06M,9.22M,--,--,--,--,--,Steel,Steel Producers,--,--
4632569Z PL Equity,AMAL-CONSTRUCOES,PT,Private Comp,--,16.09M,11.25M,--,--,--,--,--,Steel,Steel Producers,--,--
3808924Z SM Equity,ACEROS CHAPA IND,ES,Private Comp,--,16.13M,7.66M,--,--,--,--,--,Steel,Steel Producers,--,--
5507405Z NA Equity,SILGAN INTERNATI,NL,Private Comp,--,16.15M,687.63M,--,--,--,--,--,Steel,Steel Producers,--,--
3996996Z IM Equity,SC SIDERURGICA C,IT,Private Comp,--,16.15M,18.73M,--,--,--,--,--,Steel,Steel Producers,--,--
3941604Z US Equity,SHORELINE STEEL,US,Private Comp,--,16.15M,6.65M,--,--,--,--,--,Steel,Steel Producers,--,--
KMCC IN Equity,KAMPER CONCAST,IN,Common Stock,--,16.17M,3.93M,--,--,--,--,--,Steel,Steel Producers,--,--
4343045Z IM Equity,SOFER - CARPENTE,IT,Private Comp,--,16.17M,20.19M,--,--,--,--,--,Steel,Steel Producers,--,--
4194177Z IM Equity,LAMINATI BETTINS,IT,Private Comp,--,16.21M,20.22M,--,--,--,--,--,Steel,Steel Producers,--,--
4279013Z IM Equity,COSMO ACCIAI SRL,IT,Private Comp,--,16.22M,12.23M,21,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4705193Z FP Equity,ATELIERS BOIS ET,FR,Private Comp,--,16.26M,19.85M,--,--,--,--,--,Steel,Steel Producers,--,--
4239677Z IM Equity,LTM SRL LAVORAZI,IT,Private Comp,--,16.27M,18.58M,--,--,--,--,--,Steel,Steel Producers,--,--
4016972Z BB Equity,CLAESSENS-WETTST,BE,Private Comp,--,16.28M,5.45M,--,--,--,--,--,Steel,Steel Producers,--,--
4509819Z IM Equity,IMIC SPA,IT,Private Comp,--,16.29M,11.30M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4309293Z IM Equity,TUBETTIFICIO MFA,IT,Private Comp,--,16.31M,10.16M,96,--,--,--,--,Steel,Steel Producers,--,--
3794136Z SM Equity,ARCELORMITTAL MA,ES,Private Comp,--,16.38M,46.73M,--,--,--,--,--,Steel,Steel Producers,--,--
4765593Z PL Equity,CONSTRUCOES META,PT,Private Comp,--,16.41M,12.77M,--,--,--,--,--,Steel,Steel Producers,--,--
1092466Z LN Equity,ITT PURE-FLO UK,GB,Private Comp,--,16.43M,8.97M,--,--,--,--,--,Steel,Steel Producers,--,--
4431361Z IM Equity,SARDELLI LORENZO,IT,Private Comp,--,16.47M,19.17M,--,--,--,--,--,Steel,Steel Producers,--,--
1311738Z LN Equity,BROMFORD IRON AN,GB,Private Comp,--,16.52M,10.42M,--,--,--,--,--,Steel,Steel Producers,--,--
4058261Z IM Equity,NORMA ITALIA SPA,IT,Private Comp,--,16.53M,15.25M,30,--,--,--,--,Steel,Steel Producers,--,--
SDT IN Equity,SIDDHARTHA TUBES,IN,Common Stock,--,16.55M,48.48M,--,Industrial Metals and Mining,Iron and Steel,Metals & Mining,Steel,Steel,Steel Producers,--,--
4371761Z SM Equity,FUNDICION NODULA,ES,Private Comp,--,16.56M,5.47M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
2800898Z LN Equity,ARDOR UK LTD,GB,Private Comp,--,16.56M,45.35M,2,--,--,--,--,Steel,Steel Producers,--,--
4305437Z IM Equity,TAF METAL SRL,IT,Private Comp,--,16.56M,9.59M,--,--,--,--,--,Steel,Steel Producers,--,--
4294885Z IM Equity,FRATELLI TASSALI,IT,Private Comp,--,16.64M,35.56M,51,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4181821Z IM Equity,ITAS INDUSTRIA T,IT,Private Comp,--,16.65M,16.51M,--,--,--,--,--,Steel,Steel Producers,--,--
3995708Z IM Equity,IGR SPA,IT,Private Comp,--,16.70M,15.59M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
3928388Z US Equity,ALBRIGHT STEEL &,US,Private Comp,--,16.70M,2.39M,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
4278453Z IM Equity,ELLEGI SERVICE S,IT,Private Comp,--,16.72M,11.88M,--,--,--,--,--,Steel,Steel Producers,--,--
4750297Z FP Equity,LAPOUYADE SASU,FR,Private Comp,--,16.75M,9.87M,--,--,--,--,--,Steel,Steel Producers,--,--
4761305Z PL Equity,FERRO ENTRONCAME,PT,Private Comp,--,16.81M,16.29M,--,--,--,--,--,Steel,Steel Producers,--,--
3738171Z BB Equity,MAGOLUX SA,BE,Private Comp,--,16.83M,10.95M,--,--,--,--,--,Steel,Steel Producers,--,--
3637719Z SM Equity,API FABRICACION,ES,Private Comp,--,16.83M,10.50M,--,--,--,--,--,Steel,Steel Producers,--,--
3932236Z US Equity,J&D TUBE BENDERS,US,Private Comp,--,16.84M,8.76M,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
4751665Z FP Equity,ATELIERS ELECTRI,FR,Private Comp,--,16.88M,8.02M,--,--,--,--,--,Steel,Steel Producers,--,--
4319829Z IM Equity,ARCELORMITTAL VE,IT,Private Comp,--,16.91M,11.82M,--,--,--,--,--,Steel,Steel Producers,--,--
3914468Z US Equity,KRUEGER & CO INC,US,Private Comp,--,16.92M,6.39M,--,--,--,--,--,Steel,Steel Producers,Flat Rolled,--
4726073Z FP Equity,MAUVIEL1830 SAS,FR,Private Comp,--,16.92M,12.71M,--,--,--,--,--,Steel,Steel Producers,--,--
4182053Z IM Equity,ATLAS ACCIAI AZI,IT,Private Comp,--,17.23M,15.54M,--,--,--,--,--,Steel,Steel Producers,--,--
4326513Z IM Equity,BASLINI METALLI,IT,Private Comp,--,17.25M,10.24M,--,--,--,--,--,Steel,Steel Producers,--,--
4730841Z FP Equity,FEREXPORT SAS,FR,Private Comp,--,17.26M,5.34M,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
