companyID:ID,name:string,Ticker:string,ACN:int,Market Cap:float,Revenue:Y:float,Tot Assets:Y:float,Number of Employees:LF:int,Company Description:string,Linkedin_empCount:int,Linkedin_Followers:int
comp_25421,United Fleet Mining Equipment,,,,,,,About Us nUnited Fleet Mining Equipment UFME has over 25 years experience in providing fleet management equipment rental refurbishment and related services to the Australian mining industry Although a relatively young business the extensive experience of our team and the encompassing skill set that we are able to deliver demonstrates to our client base our commitment to service and industry leading performance across all facets of our equipment solutions business Our unique combination of rental fleet operations project management fleet management and equipment finance sees us deliver one of the most holistic mining equipment solutions businesses currently in Australia Licences Industry Memberships Accreditations UFME hold the following licences  NSW QLD Mine Certificate All Coal Mines n QLD Construction Safety Act Explosive Powered Tool Operation UFME are existing members of the  Australian Coal Association n Construction Mining Equipment Industry Group n Hire Rental Industry Association,0,499
comp_25423,United Metalwork,,,,,,,We offer supply and installation services for a range of steel and glass products such as balustrades handrails steel staircases splashbacks shower screens sliding robes and many more,0,0
comp_25424,United Welding Force,,,,,,,United Welding Force is an integrated steel fabrication company providing quality steel fabrication construction maintenance and recruitment services specialising in the mining industrial and construction sectors,9,343
comp_25425,Unity Mining Ltd Dargues Gold Mine,,,,,,,The Dargues Gold Mine is located approximately 60km southeast of Canberra 13km south of Braidwood and immediately north of the village of Majors Creek The Dargues Reef ore body was originally discovered in the early 1870 s by Mr James Dargue Mining over the next 20 years consisted of sinking the Main Shaft and development of a small open cut Additional shafts were excavated between 1870 and 1891 and then again between 1914 and 1916 by various parties Historic gold production from Dargues Reef is estimated at a minimal 2 000t at a grade of 14g t Au Since 2004 in excess of 340 holes have been drilled at Dargues Reef The identified resources and reserves within the Project were last updated in June 2010 and stand at 1 615Mt 6 3g t Au 327 300 oz of gold A scoping study confirmed that the project is cash positive at a gold price of 1 150 oz and an average grade of 6g t Au The study concluded that the Project would support a viable underground mining operation Since the initial study a Definitive Feasibility Study and an Environmental Assessment has been conducted and the potential for an even more robust project identified The project represents the first new gold mine to be approved in NSW since Lake Cowal more than ten years ago The Dargues Reef Gold Project will comprise an underground gold mine decline a run of mine ROM Pad temporary waste rock emplacement crushing facility gold processing plant tailings storage facility and associated infrastructure The application area for the Project infrastructure covers an area of approximately 403ha of freehold land owned by the Company,1,147
comp_25426,Universal Anodisers,,,,,,,Universal Anodisers is a mining metals company based out of 207 Newton Rd Wetherill Park Australia,4,0
comp_25427,Universal Coatings,,,,,,,At Universal Coatings we have a level of professionalism and quality that sets us aside from others this coupled with our ability to Sandblast Spray paint and Powdercoat all under the one roof allows us to maintain the same high level of workmanship at every stage of production r n r nWith 20 years of experience behind us we know what is required to produce the best possible result By using all of the latest technology in quality testing equipment we monitor our work at every stage of production so you can be guaranteed that what you are getting is nothing but the best r n r nBy consistently setting the industry standard on metal preparation and coating we have successfully undertaken a vigorous 2 year testing process and have been awarded the prestigious ability to give a 5 10 and 15 year warranty on steel products by Interpon an international leader in powder supply,12,81
comp_25428,Universal Field Robots,,,,,,,Universal Field Robots collaborates accelerating development with it s mine proven UFR autonomy The UFR Automation Solution has a short implementation time decreased risk of failure and low overall cost because UFR specialises in mining equipment automation has a proven robotics technology platform and is experienced in collaborating for success UFR has a growing range of mining solutions using advanced capability UFR autonomy robotics ruggedly integrated into trusted machines UFR can tailor new solutions for your problems to deliver safety cost and business continuity benefits Universal Field Robots were the Australian Technologies Competition Mining Technologies Winner in 2019,16,1757
comp_25429,Universal Metal Cleaners,,,,,,,Universal Metal Cleaners are specialist sandblasters located in Wingfield servicing Adelaide and South Australia We provide sandblasting services for commercial domestic and industrial clients,0,0
comp_25430,Universal Mining Energy Consultants,,,,,,,At UMG we provide and assist Mining Energy and Industrial with funding and due dilligence services,5,443
comp_25431,Universal Resources International,,,,,,,We deal in all types of minerals we are mine owners Sales acquisitions facilitators of AU GOLD diamonds other precious stones r nAdvisory in procedures for safe sale of goods from Africa to the rest of the world we can facilitate from LOI to LETTER of CREDIT and shipping to destination port From documentation to flying to the country to secure the product,7,83
comp_25432,UpStart Consulting Group,,,,,,,UpStart Consulting Connecting Potential With Opportunity Our recently established team have 15 years of experience in the Construction Mining and Energy Sectors Through out that time our team members have successfully contributed for OEM s Mining Contractors and Mining Companies they are dedicated to continue this success by helping you guide your business and achieve your unique business goals Using our end to end methods we ll equip you and your organization with a plan to succeed You can count on our team to give you the best insights towards your future,0,5
comp_25433,Upper Hunter Mining Dialogue Resource Centre,,,,,,,The Upper Hunter Mining Dialogue the Dialogue was established in 2011 by the region s miners in response to community concerns about infrastructure and services mine rehabilitation water and quality,0,0
comp_25434,Uprite Steel,,,,,,,Welcome to Uprite Steel We are one of Australia s largest retaining post specialty stores supplying steel as far as QLD VIC and all over NSW Canberra s only supplier of steel posts Structurally engineered for retaining walls We buy direct so you save However if you find a better price elsewhere we will beat it Canberra best value mini loader Hire and engineered fencing brackets Click below for information on Kanga trailer Hire Canberra,0,0
comp_25435,Upson Downs Mining Electrical Trading as Upson Downs Imaging Services,,,,,,,Upson Downs Imaging Services can provide thermal inspections of Mining Industrial and commercial installations including electrical mechanical pipe ranges air conditioning plants and many other applications r nOur Thermal Imaging cameras can give you true indications of what is happening with your installations in the following although they are not limited to these applications r nSwitchboards and associated wiring systems r n High voltage substations switchyards and associated installations r n Air Conditioning and cold room installations r n Pipe range installations r n Mechanical bearing installations and monitoring r n Spontaneous combustion of coal stockpiles With GPS markers r n Spontaneous combustion of old Goaf areas above coal mine workings With GPS markers r n Highwall inspections face and edge readings With GPS markers r n Agricultural Investigation of livestock health and fire ant control r n Fire ground operations for hot spot identification With GPS markers r n Search and Rescue operations SES and Police With GPS markers r n r n Upson Downs Imaging Services can provide both still and video imagery of the highest quality using high quality digital SLR cameras and HD video cameras mounted in our Multi Rotor UAV s The UAV provides a very stable platform from which quality images can be obtained r n Real time images can be viewed on the ground based monitors during flight to give an indication of what is captured r n Incident Investigations where aerial images or footage is required r n Project Management of construction sites for progress reporting including plant and machinery monitoring r n Search and Rescue SES and Police r n Real Estate and private advertising r n Real estate and property valuations for Property Valuers r n Fire tracking and location services for Rural Fire Brigades r n Livestock sales and evaluation r n Feral animal spotting and locating services r n Aerial filming for film production r n Aerial spotting of sick livestock,0,48
comp_25436,Uralla Metal,,,,,,,Not Provided,4,1
comp_25437,Uran Limited,,,,,,,Uran Limited is a dedicated uranium company r n r nWe focus on nations which are significant current or historic producers of uranium with substantial past uranium exploration r n r nOur targets include operating or closed uranium mines identified resources or reserves drilled mineralisation adjacent to or on strike from these r n r nWe find good national partners who have strong knowledge of local uranium exploration and production r n r nSovereign risk is important to the Company We research it thoroughly prior to entry into a country and monitor it carefully during our activities there,15,0
comp_25438,Urangan Engineering,,,,,,,Urangan Engineering is a mining metals company based out of 11 Miller St Urangan Australia,0,0
comp_25439,Uranium Australia Ltd,,,,,,,Uranium Australia Ltd is a mining metals company based out of 100Mill Point Rd South Perth Western Australia Australia,0,5
comp_25440,Uranium Equities,,,,,,,Not Provided,0,0
comp_25442,Urban Garage Doors,,,,,,,Urban Garage Doors offers a personalised service from installation to maintenance and repairs With a range of garage doors designed to suit modern and traditional homes you can rest assured that your new Urban Garage Door will add strength security and style to your property,0,0
comp_25443,Urban PVC Pty,,,,,,,From small low cost machine units right through to highly technical production lines U R B A N has the uPVC machinery to suit your specific manufacturing needs We offer expert technical advice including factory layouts and production line configurations outstanding after sales service and no fuss delivery of spare parts,0,0
comp_25444,Urethane Manufacturers of Australia Pty Lts UMA,,,,,,,Since its formation in 1982 Urethane Manufacturers of Australia UMA has grown to its present size of 10 000 square meters nUMA success is largely attributed to its enviable reputation as Australia s leading manufacturer of urethane wear resistant replacement of spare parts for the Mineral processing industry As an integral part of UMA we are able to expand on the level of service to meet the high demands of today s Mining Industry by continuously improving our process and materials and this remains a constant focus to benefit our customers nThe result of our commitment means Quality remains an integral part of the UMA ongoing strategy Utilizes sophisticated CAD software to transform ideas and information into reality nUse of CNC machining laser profile cutting MIG and TIG fabrication nUse of cutting edge chemical technology in the manufacture of custom Polyurethanes with automated chemical dispensing nCommitted to Quality Service and Reliability nProvide our customers with superior quality wear resistant products that achieve 200 to 300 long wear life resulting in reduced maintenance n,1,3
comp_25445,V5 FABRICATION,,,,,,,V5 Fabrication offers quality work with competitive pricing and are proud to offer our services to clients throughout the North Brisbane and the surrounding area Great service begins and ends with experienced and friendly professionals which is why we put so much consideration into selecting the best people to join our team From repair work to a full build we can help design and build your project to your satisfaction As experienced fabricators we take pride in what we do and therefore aim to not only meet your needs but also exceed your expectations of what a dependable Metal Fabrication Service can be,0,0
comp_25446,VAGGPACK,,,,,,,VAGGPACK is a mining metals company based out of 20 Reserve St Preston Australia,4,0
comp_25447,VAL DESIGN AND CREATE FUTURE LIMITED,,,,,,,VAL DESIGN AND CREATE FUTURE LIMITED is a mining metals company based out of 2 RIVERSIDE GROVE ST HELENS United Kingdom,4,0
comp_25448,VALLEY STEEL FENCING,,,,,,,VALLEY STEEL FENCING is a mining metals company based out of 44 Tenthill Creek Rd Gatton Australia,0,0
comp_25449,VALWAY EARTHMOVING PTY LTD,,123643194,,,,,VALWAY EARTHMOVING PTY LTD is a mining metals company based out of Se 8 333 Harries Way Pinjarra WA Australia,7,10
comp_25450,VATE PTY LTD,,119727258,,,,,We hold ourselves up to the highest of standards and have been supplying mining industries since 2000 We have an immense amount of knowledge from years of experience and continue to expand our practices each and every day We supply many local and global companies with a variety of innovative products created with the greatest degree of precision and care,2,90
comp_25451,VB Welding,,,,,,,VB Welding is a mining metals company based out of 4 19 Pembury Rd Minto Australia,0,0
comp_25452,VERNICIATURE BELLUNESI S R L,,,,,,,TRATTAMENTO E RIVESTIMENTO METALLI VERNICIATURA A POLVERI CON APPLICAZIONE ELETTROSTATICA A SPRUZZO LA VERNICIATURA A LIQUIDO SIA A SPRUZZO CHE PER ELETTROFORESI LA SABBIATURA E SVERNICIATURA LA TAMPOGRAFIA E L OSSIDAZIONE LA COSTRUZIONE E MANUTENZIONE DI STRUTTURE METALLICHE E NON PER IL SUPPORTO DEI,0,2
comp_25453,VIRENTIA,,,,,,,VIRENTIA has been established to acquire end of life mine sites for environmental rehabilitation r n r nWe specialise in stakeholder engagement consortium building and project management to deliver a rehabilitated site back to public or private use r n r nWe use a range of partners including civil contractors engineering and environmental consultants insurers and financiers on a best for project basis to deliver the rehabilitation works r n r nWe engage with a broad range of stakeholders in project delivery including traditional owners government environmental groups NGOs the local community and the general public,0,0
comp_25454,VITACLAD,,,,,,,VITACLAD is a mining metals company based out of 194 Varsity Parade Varsity Lakes Australia,0,0
comp_25455,VLI Drilling,,,,,,,VLI is the world s largest supplier of underground in seam directional drilling services We provide a range of specialist in seam drilling services such as seam definition fault delineation barrier proving gas and water drainage coring and cross block drilling to the underground coal mining industry in Australia China the United States and Europe,3,200
comp_25456,VM Drilling,,,,,,,VM Drilling is a Kalgoorlie based mid sized drilling company employing 50 personnel nFocusing on servicing clients with Grade Control and first pass exploration requirements VM Drilling utilises Atlas Copco ROC L8 series drills as an alternative to traditional Air Core RAB and RC operations nWhen the client s needs require something with a bit more impact VM Drilling have a Hydco 800 paired with Booster and Auxiliary units for deep hole exploration drilling,20,564
comp_25457,VRM,,,,,,,We provide Independent Technical Assessments and Valuation of mineral assets to VALMIN Code Standard expertise in financial modelling evaluation exploration and mine experience in multiple jurisdictions and geological terranes for gold copper lead zinc nickel iron ore lithium uranium potash coal and manganese We can also provide expert witness reports and opinion,3,0
comp_25458,VRX Silica Sand,,,,,,,VRX Silica Sand s mission is to maximise shareholder returns through the discovery of economic mineral deposits and the development of profitable mining operations The Company s immediate focus is on developing the high grade silica sand deposits in its portfolio and taking them through to production and export sales,6,276
comp_25459,VS Stainless Polishing,,,,,,,VS Stainless Polishing is a mining metals company based out of 6968 PO mail Bundall Australia,0,0
comp_25460,VSS Vibration Systems Solutions Australia,,,,,,,Serving industry with vibration We solve tricky problems with vibration technology For over 40 years we have kept product moving  From Hoppers n Down chutes n From bins n Into cartons n Along feeders and conveyors n Out of rail wagons and trucks n Into moulds No needs for hammers crow bars or poking rods External vibrators do not need any operator involvement eliminating OH S risks No cutting holes in bins and no confined space permits required for installation They can often be installed with the hopper still being used so there is no interruption to your process,0,1
comp_25461,VT Industrial Coatings,,,,,,,VT Industrial Coatings is one of the largest coating operations of its type in r nSouth East Queensland As a company we have always embraced new r ntechnologies with continued expansion to our corrosion protection facilities r nfor industrial and rural applications which ensures our continued growth r nsustainability and stability within domestic and foreign markets David Van r nTricht owner and principal of VT Industrial Coatings has for many years been r ninvolved in the Corrosion Industry and has developed a business to suit r nindustry applications within the Construction Mining Engineering and r nAutomotive sectors,0,31
comp_25462,VTAPE,,,,,,,Not Provided,10,14
comp_25463,VTEX Industries,,,,,,,Vtex Industries has developed two very unique safety devices for underground mining and tunneling The carbon fiber safety collars which are placed around supporting hydraulic cylinders in case of a failure These are NATA certified and also have the single lock out point to prevent anyone removing them whilst in use Being carbon fiber these are extremely light weight and durable compared to old steel alternative All sets are numbered and labelled to allow for tracking and monitoring n The Ventronic is a ventilation device that is fitted inline with Ventilation tubes to allow for better ventilation of stubs and overdrives Having no moving parts and flow adjustable these are a simple and effective alternative to current practices Not having to build brattice wings you not only save time but great reduce the labour required to allow for parallel tasking better production rates nContact Trish Brims 0458 874 742 to discuss your needs,2,8
comp_25464,VTEX Solutions,,,,,,,We are the premium Ventilation tube supplier in the Australian market We offer the best Vent tubes available for underground mining and tunneling applications With sizes ranging from 618mm up to 900mm we have all sizes covered We are working closely with a number of underground operations to ensure that we are offering not only the best Vent tubes but also the best service All tubes are numbered and labeled to allow for tracking and monitoring VTEX Solutions is the only repairer in Australia so that we can ensure the repair process we have developed is followed All fittings are available and our 90 deg and 45 deg bends are a mandrel bend to allow for the best co efficiency nContact Trish Brims Managing Director trish vtexsolutions com au nPH 0458 874 742,2,12
comp_25465,VTX GROUP,,,,,,,VTX PUMPS VTX ENERGY Service Supply Rental Our goal is to deliver innovative solutions within your industry We can provide you with a wide range of premium services and technologies from trusted worldwide industry leaders nVTX offer sales rental and a services centre for all pumps generators used in the mining wastewater industrial agricultural marketplace,0,6
comp_25466,VULCAN MINING SERVICES PTY LTD,,,,,,,VULCAN MINING SERVICES PTY LTD is a mining metals company based out of B 12 Harbourseas Cn Mackay Queensland Australia,0,2
comp_25467,Vacuum Specials B V,,,,,,,Vacuum Specials B V is a mining metals company based out of Rosmolenlaan 3 WOERDEN Netherlands,7,0
comp_25468,Vade Mecum,,,,,,,Vade Mecum specialises in the Establishment Optimisation and Management of the compendium of documents used to construct operate and maintain industrial facilities r n r nThis Vade Mecum of Drawings Databases and Documents perform an invaluable role in the achievement of informed Project Execution and Optimised Operations and Maintenance Performance,5,9
comp_25469,Valbruna Australia Pty Ltd,,86962763,,,,,Valbruna Australia PTY LTD has two warehouses offices with the H O in Kilsyth Vic the second in Yatala Qld nWe supply from stock or Indent Stainless Bars in Flat Round Angle Hexagon Square along with Stainless Steel Reinforcement Bar n Reval our Stainless Rebar can be supplied in a number of Grades with the most popular being 1 4362 followed with 2205 316L 304L we keep comprehensive stocks can supply to site with short lead times,12,78
comp_25470,Vale Australia IP Pty Limited,,,,,,,Vale Australia IP Pty Limited is a mining metals company based out of L 11 100 CREEK STREET BUILDING CREEK ST Brisbane Queensland Australia,0,1
comp_25471,Vale Steel Constructions,,,,,,,Vale Steel Constructions is a family owned business which has been operating In Perth and throughout Western Australia for over thirty five years We are manufacturers of all forms of structural steel specialising in cast in items and mould works for concrete,4,0
comp_25472,Valence Industries Limited ASX Code VXL VXLO,,,,,,,Valence Industries Limited ASX VXL VXLO is an industrial manufacturing company producing high grade flake graphite products for distribution and sale to global markets Valence Industries owns established processing facilities and infrastructure to manufacture a wide range of graphite product lines for multiple applications and multiple industries Valence Industries produces and sells its graphite products from its Uley Graphite facilities in regional South Australia for delivery to diversified markets for graphite in the Asia Pacific Europe and North America,0,105
comp_25473,Valence Industries Pty Ltd,,,,,,,Valence Industries Pty Ltd is a mining metals company based out of 60 Hindmarsh Square Adelaide SA Australia,0,30
comp_25474,Valenhold,,,,,,,Specializing in establishing long term strategic supply chain solutions across mining manufacturing infrastructure and renewables Valenhold provide advanced Integrated Logistics Support in the most demanding sectors Utilizing reliability principals we look to develop new revenue streams for our partners that deliver significant margin and growth potential Focusing on total package delivery from analytically based opportunity generation to whole of life cost profiles Valenhold are with you through every stage of the procurement cycle,10,536
comp_25475,Valiant Resources Limited,,154624576,,,,,Valiant Resources is the owner and operator of the Hutton Coking Coal Project r n r nValiant Resources is a public unlisted coal exploration and development company in Australia that was established to develop its principal project the Hutton Coking Coal Project across its tenements that cover 1 469 sq km in the southern area of the Bowen Basin in Queensland Australia r n r nThe Hutton Coking Coal Project is one of the largest undeveloped coking coal assets in the world,6,212
comp_25476,Valley Floor Resources Pty Ltd,,,,,,,Valley Floor Resources Pty Ltd is a mining metals company based out of Parkside South Australia Australia,0,0
comp_25477,Valley Longwall,,,,,,,Our approach is based on incorporating risk management principles into our operations and ensuring compliance with all legislative and client requirements VLI operates an AS4801 ISO18001 certified management system that provides our clients with the confidence that safety is a core value of our business activities,9,0
comp_25478,Valmont ANZ,,,,,,,Valmont Industries is a global leader designing and manufacturing engineered products that support global infrastructure development and agricultural productivity Its products for infrastructure serve highway transportation wireless communication electric transmission and industrial construction and energy markets Our Irrigation equipment and services for large scale agriculture improves farm productivity whilst conserving Our ANZ division is a portfolio of manufacturing and engineering services Irrigation and Coatings businesses across the region servicing agriculture industrial commercial utility infrastructure and mining segments Valmont ANZ is a wholly owned subsidiary of Valmont Industries Inc Employing over 800 employees in the region Valmont ANZ operates 6 Business Units  Valmont Coatings n Ingal Civil Products n Ingal EPS n Webforge n Locker Group n Valmont Irrigation,110,1128
comp_25479,Valor Resources,,,,,,,Valor Resources Valor is an Australian listed ASX VAL exploration company with assets in Peru one the world s largest producers of base and precious metals Valor s tenement spans over 6000 hectares of highly prospective land that has demonstrated near surface mineralisation for key base metals including Copper Silver Zinc Manganese and Cobalt,6,187
comp_25480,Value Heat Treatment Pty Ltd,,120327335,,,,,Value Heat Treatment Pty Ltd is a commercial Heat Treatment business,4,61
comp_25481,Valve and Fitting Australia,,,,,,,Previously known as Valve and Fitting Supply Valve and Fitting Australia is a family owned and operated importer and distributor of pipe fittings flanges and valves Based in Perth s southern suburbs we can deliver Australia wide and can arrange freight to any destination on the globe As a committed supply partner our team offers a comprehensive range with an unbeatable personalised service Founded in 1997 Valve Fitting Supply was formed by Chris and Sue to service the hardware industrial and marine sectors based in the port city of Fremantle The company ethos was a simple one to offer supply solutions to customers to do it quickly efficiently and within budget Over the years the business grew and was relocated to O Connor During this time our range of products expanded and product for the first time was manufactured overseas using our own facility Celebrating our 20th year in July 2017 the business will relocate to a brand new warehouse in Bibra Lake nIt was also time to update the brand with a new logo and Valve Fitting Australia was born With second generation family at the forefront of the business nothing else has changed as we continue to strive to be the supplier of choice,0,271
comp_25482,Valweld,,,,,,,Valweld is a mining metals company based out of 19 Quin Dr Swan Hill Australia,0,0
comp_25483,Vanadium Group,,,,,,,The economy you have is only limited by the amount of unreasonable action you take to create it Develop the tendency and even preference to be completely unconventional Those who remain sensible become victims of economic swings and competition while those who act irrationally will expand conquer and grab nmarket share Through innovation and technology we add value to our clients,4,0
comp_25484,Vanarden,,,,,,,a,2,0
comp_25485,Vanguard Exploration Ltd,,138483306,,,,,Great Western Exploration Limited ASX GTE Creating wealth through the discovery of high margin mineral deposits Investor Centre Contact Us,0,0
comp_25486,Vanguard Steel Fabrication,,,,,,,Vanguard Steel Fabrication is a mining metals company based out of U33 244 Beringarra Ave Malaga Australia,0,0
comp_25487,Vanguard Technologies,,,,,,,Time money and resources are all affected by the practical application of technology in real life environments where the most important thing is opportunity and how to take advantage of it real time At Vanguard Technologies we are focused on ways to improve productivity efficiency and positively impact the bottom line We talk about schedules resources and how to achieve operational targets all in the pursuit of helping our clients achieve big goals by challenging and overcoming the status quo Solving common problems and meeting complex challenges that industry has accepted as unavoidable through functional powerful use of technology is the Vanguard way Our flagship technology Nexus offers the revolutionary integration of multiple data sets including FMS collision avoidance SCADA and weather and predictive tools so as to enable real time management and analysis of noise in complex environments to accurately predict impacts and avoid exceedances Nexus also allows the separation of operational noise from background noise It makes use of extensive analysis and reporting capabilities from 1000s of locations eliminating the need to pore over hours of audio data during investigations In other words Vanguard Technologies is introducing positive change to mines ports and refineries through the application of practical solutions We re looking forward to developing tomorrow s solutions,0,5
comp_25488,Vanteq Minerals,,,,,,,Vanteq Minerals is focused on the critical minerals required for energy storage electrification and decarbonization Our strategy revolves around identifying de risking and developing mineral deposits using sustainable carbon neutral processes Our flagship tenement the Lindfield Vanadium and HPA project covers 295km2 in the Julia Creek area of north western Queensland Australia The tenement lies within the vast Toolebuc Formation a sedimentary unit that covers a large area of Queensland This formation is recognized as one of the largest deposits of vanadium in the world,2,8
comp_25489,Vbg International B V,,,,,,,Vbg International B V is a mining metals company based out of Tolweg 20 ERMELO Netherlands,0,0
comp_25490,Vecco Group,,,,,,,Vecco Group operates two platform businesses within the vanadium mining and energy sectors We specialise in supporting the renewable energy revolution by ensuring the global supply of vanadium remains available and affordable for energy storage applications for use in the Vanadium Redox Battery VRB which provides long lasting economical storage of energy produced from renewable and sustainable means Our core approach focusses on people plan process and performance within everything we do Our commitment is to the continuing expansion and improvement of the renewable energy revolution to enable renewable and sustainable energy to be available to everyone in every country,4,131
comp_25491,Vector Research Pty Ltd,,,,,,,Not Provided,0,0
comp_25492,Vector Solutions Pty Ltd,,690534788,,,,,Vector Solutions is a business consultancy for the resources sector streamlining strategy towards success Providing the insight expertise and experience required to navigate this competitive global industry we help position you on the right path,0,2
comp_25493,Vectorex Engineering,,,,,,,We are an efficient niche provider of engineering consulting design and project management services r n r nEstablished in 1995 Vectorex Engineering has for a number of years provided engineering consulting services to the West Australian mining minerals processing and manufacturing sectors r n r nWe are a small yet flexible and efficient company that prides itself on utilising latest methods of collaboration and work sharing to achieve very low overheads r n r nWe pride ourselves on retaining a number of Subject Matter Experts who use Vectorex as an avenue to share their valuable knowledge and experience in the latter stages of their careers The founder and engineering manager Vlodek Bilski has over 30 years experience in engineering,0,17
comp_25494,Venn Milford Australia Pty Ltd,,,,,,,Venn Milford Australia Pty Ltd provides quantity surveying services and other project control services specialising in multi disciplinary engineering projects particularly within the mining and construction industries nWe manage project controls across all or any phases of projects from concept and scoping studies through to finalisation and close out nOur services are tailored to meet the specific requirements of each of our clients and each of their projects nWe endeavour to be an integral part of our client s organisation Working closely with the client s project team and the respective systems of their organisation assists us to provide high quality services and results that optimise the project outcomes We enable clients to access data quickly and make good decisions based on current information,4,46
comp_25495,Ventico Pty Ltd,,,,,,,Setco Australia Pty Ltd is a mining metals company based out of Australia,12,61
comp_25496,Ventnor Resources Limited,,142014873,,,,,Ventnor Resources Limited is a mining metals company based out of 6 Thelma St West Perth WA Australia,0,23
comp_25497,Ventsec Pty Ltd,,641743259,,,,,A contract mining company introducing innovation and quality solutions to the underground mining sector nSpecialising in the following nVentilation Design Fabrication Installation nInnovative Civil Product Design Delivery systems nSpecialist Secondary Support and Ventilation installation Teams nCivil Structural Engineering Solutions nSurface Underground Project Management,2,45
comp_25498,Venture Group Equities Pty Ltd,,,,,,,Venture Group Equities Pty Ltd is a mining metals company based out of 52 54 Phillip St Sydney NSW Australia,0,0
comp_25500,Venture Resources,,,,,,,Venture Resources is an Australian natural resources oil and gas mining investment management services and consulting firm aimed at providing project owners and junior companies the full suite of services required to efficiently and effectively deliver projects from across the full life cycle from exploration through to production Management Services nSourcing and engaging a full scale full time management and leadership team to drive a project forward is expensive complex time consuming and often not required for early stage and small scale projects Venture Resources provides full scale management and leadership services to project owners that want quality management funding opportunities and project delivery but yet don t require a full time management and leadership team Venture significantly reduce the costs of management and leadership for your project while delivering full scale competency by engaging with multiple projects and partners to spread costs These services are provided directly or through managed industry partners and include license s management finance and accounting technical services operations management and delivery capital raising legal human resources stakeholder and shareholder management and executive reporting Investments nVenture Resources invests in select exploration development and producing natural resources projects in Australia Our corporate model is uniquely structured with each project held in its own company allowing investors the flexibility to tailor their exposure to specific projects or diversify across a broad mix of projects depending on investor risk appetite and investment mandate Consulting nVenture Resources offers consulting services for project owners requiring additional resources or solutions to specific challenges Contact Us nAshley Mangano Co Founder nEmail amangano ventureresources com au nPhone 61 0412 065 671,0,65
comp_25501,Venturex Sulphur Springs Pty Ltd,,113177432,,,,,Venturex Sulphur Springs Pty Ltd is a mining metals company based out of LEVEL 3 2 ELIZABETH PLAZA North Sydney New South Wales Australia,0,0
comp_25502,Verandah Solutions,,,,,,,Here at Verandah Solutions we are partnering some of the most well known companies in the industry so we can provide you with the best Colorbond Patio and Fascia solutions We strive to keep on the forefront of engineering to make sure your Verandah Solutions experience is world class,0,0
comp_25503,Verdient Pty Ltd,,,,,,,Creating commercial success r n r nOur people our integrity and our experience defines Verdient r n r nVerdient offers a broad range of commercial services designed to enhance your business outcomes We understand the challenges that businesses face in a dynamic competitive environment With this in mind we apply our commercial expertise to your goals to achieve success,0,4
comp_25504,Vertikote Group,,,,,,,From our state of the art production facilities in both Sydney and Melbourne Vertikote provides the nation s largest range of powder coat warranty systems and aluminium and steel paint warranty systems,4,0
comp_25505,Verum Projects and Engineering,,,,,,,We provide brownfields mineral and metal processing plant upgrade services to asset owners and operators to maximise the value of their existing investment while controlling additional capital or operational expenditure and minimising downtime,0,40
comp_25506,Vestiga,,,,,,,Not Provided,0,0
comp_25507,Vesuvian Pty Ltd,,609582318,,,,,Vesuvian is a Queensland based multidisciplinary engineering company providing project management and engineering services to the mining and heavy industry sectors We specialise in brownfield modifications upgrades expansions and debottlenecking projects within mineral processing plants beneficiation plants crushing circuits and mine services areas Our experienced team strives for a high level of working knowledge of local client s sites and project requirements We pride ourselves on delivering through an integrated approach strong client relationships and a focus on providing successful outcomes leading to ongoing repeat work with our clients,23,639
comp_25508,Vexa Engineering,,,,,,,Vexa Engineering provides consulting services and custom designed equipment to the mineral extraction industry for the management and abstraction of water We provide design analytics and optimisation services of existing and new water abstraction systems Customers come to us when their dewatering system is failing and impacting mine progressions or the water supply system is underperforming and impacting processing We update improve and standardise the infrastructure equipment and operating philosophy to increase reliability efficiency and reduce running costs,0,70
comp_25509,VeyTech Diagnostic Services,,,,,,,With over 60 years of combined experience in the mining and power industries the directors of VeyTech Group Australia are able to provide you with the assurance of high level expertise and practical understanding Our products and services are used throughout Australia and Papua New Guinea A true testament to the value quality and service we provide nAt the forefront of VeyTech s customer focused business is our desire to deliver high performing Australian engineered designed and manufactured products for optimal plant operation Through professional communication and expert knowledge we offer comprehensive diagnostic site and engineering services tailored to your needs  We pride ourselves on providing the right solutions at the right price nVeyTech s goal for your company is to reduce operating costs by minimising breakdowns and maximising productivity through innovative engineered designs backed by experienced site service personnel Our team are is passionate about developing positive relationships with customers and meeting your needs on time and on budget With offices in NSW and WA VeyTech has the capability to provide round the clock support and solutions Innovation cost effectiveness and Australian manufacturing are the cornerstones of designing and supplying the best products safety quality and high performance are guaranteed  We are motivated by new challenges and look forward to adding value to your assets Why not browse our website and contact us for a discussion on what we can do for you For all engineering product design and manufacturing enquiries please contact the team at Veytech Onsite Solutions For all diagnostic and site services please contact the team at Veytech Diagnostic Services,9,323
comp_25510,Vic Blast And Coat,,,,,,,Here at Vic Blast and Coat we offer a broad range of services including powder coating spray painting and sandblasting as well as a mobile sand blasting and spray painting service At Vic Blast and Coat we pride ourselves on quality and a long lasting coating for our customers We ensure this by always sandblasting and putting a quality primer on the job whether it be a baked on powder primer or a wet primer for spray painting We offer both powder coating and spray painting these processes can be used for a lot of different applications We have one of the largest powder coating ovens in Bendigo as well as a large sandblasting room we are located at 10 Welsford Drive East Bendigo,0,0
